PV dadobruto dadofapk Escrita ModoOperacao ValorDesejado CicloInicio CicloFim
2538397175 40000 40000 32780 0 39500 9097689766592 9097689771392
4100754191 40000 40000 65535 0 39500 9098189767032 9098189771832
3774476608 40000 40000 32780 0 39500 9098689764273 9098689769072
1691882440 40000 40000 65535 0 39500 9099189763113 9099189767912
461645425 40000 40000 32780 0 39500 9099689763553 9099689768352
1734209753 40000 40000 65535 0 39500 9100189762393 9100189767192
2080712576 40000 40000 32780 0 39500 9100689762833 9100689766032
1326545024 40000 40000 65535 0 39500 9101189761673 9101189766472
1692317875 40000 40000 32780 0 39500 9101689765312 9101689768512
2657764075 40000 40000 65535 0 39500 9102189756153 9102189757753
2615416292 40000 40000 32780 0 39500 9102689762993 9102689766192
696473884 40000 40000 65535 0 39500 9103189757033 9103189760233
3755779877 40000 40000 32780 0 39500 9103689759073 9103689762273
2275793005 40000 40000 65535 0 39500 9104189756313 9104189757913
1653589852 40000 40000 32780 0 39500 9104689763153 9104689766352
1285795500 40000 40000 65535 0 39500 9105189757193 9105189760393
458079791 40000 40000 32780 0 39500 9105689764033 9105689767232
1888344327 40000 40000 65535 0 39500 9106189756473 9106189758073
1992513256 40000 40000 32780 0 39500 9106689763313 9106689768112
2183800272 40000 40000 65535 0 39500 9107189755753 9107189757353
2642040921 40000 40000 32780 0 39500 9107689760993 9107689764193
3803740673 40000 40000 65535 0 39500 9108189756633 9108189758233
2775702552 40000 40000 32780 0 39500 9108689758673 9108689761873
2997401272 40000 40000 65535 0 39500 9109189755913 9109189759113
1047417323 40000 40000 32780 0 39500 9109689762753 9109689765952
2932125411 40000 40000 65535 0 39500 9110189756793 9110189759993
732015308 40000 40000 32780 0 39500 9110689763633 9110689766832
377565284 40000 40000 65535 0 39500 9111189759273 9111189762473
2773487757 40000 40000 32780 0 39500 9111689762913 9111689767712
1327234582 40000 40000 65535 0 39500 9112189771352 9112189776152
690002736 40000 40000 32780 0 39500 9112689762193 9112689765392
3790650938 40000 40000 65535 0 39500 9113189757833 9113189762633
1355446012 40000 40000 32780 0 39500 9113689761473 9113689764672
4230137888 40000 40000 65535 0 39500 9114189760313 9114189763513
2770403678 40000 40000 32780 0 39500 9114689762353 9114689767152
2037451088 40000 40000 65535 0 39500 9115189762793 9115189765992
979451470 40000 40000 32780 0 39500 9115689761633 9115689764832
2144456734 40000 40000 65535 0 39500 9116189762073 9116189766872
3924762584 40000 40000 32780 0 39500 9116689764113 9116689767312
3123587002 40000 40000 65535 0 39500 9117189756553 9117189759753
3432276684 40000 40000 32780 0 39500 9117689761793 9117689766592
1381725832 40000 40000 65535 0 39500 9118189757433 9118189760633
1421736262 40000 40000 32780 0 39500 9118689759473 9118689762673
2276874464 40000 40000 65535 0 39500 9119189756713 9119189758313
4087772398 40000 40000 32780 0 39500 9119689761953 9119689765152
84500742 40000 40000 65535 0 39500 9120189757593 9120189760793
358767136 40000 40000 32780 0 39500 9120689761233 9120689766032
520670746 40000 40000 65535 0 39500 9121189758473 9121189761673
201367868 40000 40000 32780 0 39500 9121689762113 9121689766912
3838762256 40000 40000 65535 0 39500 9122189759353 9122189762553
1180150159 40000 40000 32780 0 39500 9122689761393 9122689764592
2458885900 40000 40000 65535 0 39500 9123189755433 9123189758633
4212479620 40000 40000 32780 0 39500 9123689762273 9123689765472
2168432482 40000 40000 65535 0 39500 9124189756313 9124189759513
1847677741 40000 40000 32780 0 39500 9124689761553 9124689766352
3454491794 40000 40000 65535 0 39500 9125189758793 9125189761993
1565014192 40000 40000 32780 0 39500 9125689762433 9125689767232
2551840928 40000 40000 65535 0 39500 9126189761273 9126189764473
1964104435 40000 40000 32780 0 39500 9126689761713 9126689764912
4284914468 40000 40000 65535 0 39500 9127189760553 9127189765352
2123019312 40000 40000 32780 0 39500 9127689762593 9127689765792
1856504418 40000 40000 65535 0 39500 9128189761433 9128189766232
2941663993 40000 40000 32780 0 39500 9128689761873 9128689766672
3560067626 40000 40000 65535 0 39500 9129189755913 9129189759113
74488516 40000 40000 32780 0 39500 9129689761153 9129689765952
326513680 40000 40000 65535 0 39500 9130189759993 9130189764792
3438548951 40000 40000 32780 0 39500 9130689760433 9130689765232
653482525 40000 40000 65535 0 39500 9131189760873 9131189764073
2218677624 40000 40000 32780 0 39500 9131689761313 9131689766112
537599512 40000 40000 65535 0 39500 9132189755353 9132189758553
34917529 40000 40000 32780 0 39500 9132689760593 9132689765392
4024825351 40000 40000 65535 0 39500 9133189761033 9133189765832
1364821297 40000 40000 32780 0 39500 9133689761473 9133689764672
2187707328 40000 40000 65535 0 39500 9134189757113 9134189760313
2688055481 40000 40000 32780 0 39500 9134689760753 9134689763953
3268837957 40000 40000 65535 0 39500 9135189762793 9135189765992
284369745 40000 40000 32780 0 39500 9135689761633 9135689764832
1351346908 40000 40000 65535 0 39500 9136189760473 9136189765272
3474943521 40000 40000 32780 0 39500 9136689760913 9136689764113
2910231564 40000 40000 65535 0 39500 9137189753353 9137189754953
2014230325 40000 40000 32780 0 39500 9137689760193 9137689764992
3181392562 40000 40000 65535 0 39500 9138189754233 9138189755833
1591419557 40000 40000 32780 0 39500 9138689761073 9138689765872
2215633494 40000 40000 65535 0 39500 9139189755113 9139189758313
2541522017 40000 40000 32780 0 39500 9139689760353 9139689765152
4085489060 40000 40000 65535 0 39500 9140189754393 9140189755993
771834769 40000 40000 32780 0 39500 9140689759633 9140689762833
3743185740 40000 40000 65535 0 39500 9141189758473 9141189761673
4247416581 40000 40000 32780 0 39500 9141689762113 9141689765312
4052981626 40000 40000 65535 0 39500 9142189759353 9142189762553
3542954197 40000 40000 32780 0 39500 9142689759793 9142689762993
814793926 40000 40000 65535 0 39500 9143189753833 9143189757033
4098794161 40000 40000 32780 0 39500 9143689760673 9143689765472
2424057996 40000 40000 65535 0 39500 9144189756313 9144189759513
224466369 40000 40000 32780 0 39500 9144689761553 9144689766352
792321964 40000 40000 65535 0 39500 9145189757193 9145189760393
3383241877 40000 40000 32780 0 39500 9145689759233 9145689762433
3133462307 40000 40000 65535 0 39500 9146189754873 9146189756473
2570061633 40000 40000 32780 0 39500 9146689760113 9146689763313
1371620268 40000 40000 65535 0 39500 9147189757353 9147189760553
81816021 40000 40000 32780 0 39500 9147689759393 9147689762593
4136937145 40000 40000 65535 0 39500 9148189759833 9148189763033
590264810 40000 40000 32780 0 39500 9148689761873 9148689765072
2685251468 40000 40000 65535 0 39500 9149189759113 9149189763913
840852963 40000 40000 32780 0 39500 9149689757953 9149689762753
2066864123 40000 40000 65535 0 39500 9150189759993 9150189763193
3814604638 40000 40000 32780 0 39500 9150689760433 9150689763633
3192069472 40000 40000 65535 0 39500 9151189760873 9151189764073
2048430177 40000 40000 32780 0 39500 9151689758113 9151689762913
2514814989 40000 40000 65535 0 39500 9152189760153 9152189763353
1634974414 40000 40000 32780 0 39500 9152689758993 9152689762193
2755553240 40000 40000 65535 0 39500 9153189754633 9153189757833
2306029031 40000 40000 32780 0 39500 9153689759873 9153689763073
