PV dadobruto dadofapk Escrita ModoOperacao ValorDesejado CicloInicio CicloFim
152495313 40000 40000 33000 1 33000 3137846163305 3137846166345
1706650982 40000 40000 33000 1 33000 3137946162673 3137946165713
3871834755 40000 40000 33000 1 33000 3138046163561 3138046166601
3863787465 40000 40000 33000 1 33000 3138146165969 3138146169009
1580022592 40000 40000 33000 1 33000 3138246162297 3138246165337
548475063 40000 40000 33000 1 33000 3138346163185 3138346166225
3359357916 40000 40000 33000 1 33000 3138446168633 3138446171673
3153251164 40000 40000 33000 1 33000 3138546166481 3138546171041
2112270635 40000 40000 33000 1 33000 3138646168889 3138646171929
1595816676 40000 40000 33000 1 33000 3138746168257 3138746172817
3626092545 40000 40000 33000 1 33000 3138846167625 3138846170665
2973741691 40000 40000 33000 1 33000 3138946165473 3138946168513
803253554 40000 40000 33000 1 33000 3139046167881 3139046172441
1499694413 40000 40000 33000 1 33000 3139146164209 3139146167249
3726052754 40000 40000 33000 1 33000 3139246168137 3139246172697
4271244934 40000 40000 33000 1 33000 3139346164465 3139346167505
1001952757 40000 40000 33000 1 33000 3139446168393 3139446172953
1206094162 40000 40000 33000 1 33000 3139546164721 3139546167761
2713252655 40000 40000 33000 1 33000 3139646168649 3139646173209
3696779485 40000 40000 33000 1 33000 3139746164977 3139746168017
1762382356 40000 40000 33000 1 33000 3139846162825 3139846165865
1661001811 40000 40000 33000 1 33000 3139946165233 3139946166753
3936673656 40000 40000 33000 1 33000 3140046164601 3140046167641
2196331232 40000 40000 33000 1 33000 3140146167009 3140146170049
2138556463 40000 40000 33000 1 33000 3140246167897 3140246170937
3810403248 40000 40000 33000 1 33000 3140346162705 3140346165745
2155362573 40000 40000 33000 1 33000 3140446169673 3140446172713
715886063 40000 40000 33000 1 33000 3140546167521 3140546170561
1184489190 40000 40000 33000 1 33000 3140646168409 3140646172969
10349769 40000 40000 33000 1 33000 3140746169297 3140746173857
718300814 40000 40000 33000 1 33000 3140846165625 3140846168665
201429866 40000 40000 33000 1 33000 3140946164993 3140946168033
2249161945 40000 40000 33000 1 33000 3141046168921 3141046171961
4091729150 40000 40000 33000 1 33000 3141146169809 3141146172849
2974469787 40000 40000 33000 1 33000 3141246163097 3141246166137
1598948529 40000 40000 33000 1 33000 3141346162465 3141346165505
91621544 40000 40000 33000 1 33000 3141446170953 3141446175513
4115625391 40000 40000 33000 1 33000 3141546164241 3141546167281
3682916308 40000 40000 33000 1 33000 3141646169689 3141646172729
1559460644 40000 40000 33000 1 33000 3141746169057 3141746173617
2355816691 40000 40000 33000 1 33000 3141846163865 3141846166905
1028024380 40000 40000 33000 1 33000 3141946169313 3141946173873
1897654489 40000 40000 33000 1 33000 3142046168681 3142046173241
1028952099 40000 40000 33000 1 33000 3142146169569 3142146172609
3800794202 40000 40000 33000 1 33000 3142246165897 3142246168937
69879301 40000 40000 33000 1 33000 3142346169825 3142346175905
967665738 40000 40000 33000 1 33000 3142446169193 3142446173753
953408782 40000 40000 33000 1 33000 3142546164001 3142546167041
3480568189 40000 40000 33000 1 33000 3142646170969 3142646175529
2187176042 40000 40000 33000 1 33000 3142746170337 3142746173377
4241931463 40000 40000 33000 1 33000 3142846163625 3142846166665
2278816581 40000 40000 33000 1 33000 3142946164513 3142946167553
449152764 40000 40000 33000 1 33000 3143046168441 3143046173001
4030933195 40000 40000 33000 1 33000 3143146169329 3143146173889
2184531184 40000 40000 33000 1 33000 3143246165657 3143246168697
1656194088 40000 40000 33000 1 33000 3143346163505 3143346166545
2350496631 40000 40000 33000 1 33000 3143446168953 3143446173513
2252169352 40000 40000 33000 1 33000 3143546163761 3143546166801
2439413605 40000 40000 33000 1 33000 3143646164649 3143646167689
31527191 40000 40000 33000 1 33000 3143746162497 3143746165537
3943646606 40000 40000 33000 1 33000 3143846169465 3143846174025
2091837697 40000 40000 33000 1 33000 3143946165793 3143946168833
4060592838 40000 40000 33000 1 33000 3144046169721 3144046172761
2645769074 40000 40000 33000 1 33000 3144146169089 3144146173649
4282616801 40000 40000 33000 1 33000 3144246166937 3144246169977
200956822 40000 40000 33000 1 33000 3144346163265 3144346166305
1807115699 40000 40000 33000 1 33000 3144446170233 3144446174793
1854971033 40000 40000 33000 1 33000 3144546172641 3144546175681
2421421328 40000 40000 33000 1 33000 3144646170489 3144646175049
1820479911 40000 40000 33000 1 33000 3144746165297 3144746168337
3322930892 40000 40000 33000 1 33000 3144846163145 3144846166185
2900086252 40000 40000 33000 1 33000 3144946164033 3144946167073
1709041595 40000 40000 33000 1 33000 3145046172521 3145046177081
3601425556 40000 40000 33000 1 33000 3145146174929 3145146181009
3367085233 40000 40000 33000 1 33000 3145246171257 3145246175817
2432133323 40000 40000 33000 1 33000 3145346166065 3145346169105
1199491714 40000 40000 33000 1 33000 3145446171513 3145446176073
2194812349 40000 40000 33000 1 33000 3145546169361 3145546173921
993592834 40000 40000 33000 1 33000 3145646170249 3145646173289
1397098134 40000 40000 33000 1 33000 3145746169617 3145746174177
4241753093 40000 40000 33000 1 33000 3145846164425 3145846167465
2841593474 40000 40000 33000 1 33000 3145946165313 3145946168353
3846402399 40000 40000 33000 1 33000 3146046169241 3146046172281
740966573 40000 40000 33000 1 33000 3146146170129 3146146173169
1299905252 40000 40000 33000 1 33000 3146246167977 3146246171017
2192787523 40000 40000 33000 1 33000 3146346164305 3146346167345
2389593448 40000 40000 33000 1 33000 3146446169753 3146446174313
1409724528 40000 40000 33000 1 33000 3146546164561 3146546167601
17896895 40000 40000 33000 1 33000 3146646170009 3146646174569
1194380384 40000 40000 33000 1 33000 3146746164817 3146746167857
4267114685 40000 40000 33000 1 33000 3146846162665 3146846165705
54390591 40000 40000 33000 1 33000 3146946171153 3146946174193
3744709430 40000 40000 33000 1 33000 3147046167481 3147046170521
792357945 40000 40000 33000 1 33000 3147146171409 3147146174449
4238012926 40000 40000 33000 1 33000 3147246167737 3147246170777
1915917946 40000 40000 33000 1 33000 3147346165585 3147346167105
2944422377 40000 40000 33000 1 33000 3147446169513 3147446174073
1932706094 40000 40000 33000 1 33000 3147546164321 3147546165841
1356302283 40000 40000 33000 1 33000 3147646174329 3147646180409
3645325185 40000 40000 33000 1 33000 3147746170657 3147746175217
966017144 40000 40000 33000 1 33000 3147846165465 3147846168505
1266443423 40000 40000 33000 1 33000 3147946169393 3147946173953
3265931460 40000 40000 33000 1 33000 3148046167241 3148046170281
1893630900 40000 40000 33000 1 33000 3148146171169 3148146174209
1158475139 40000 40000 33000 1 33000 3148246167497 3148246170537
4034523116 40000 40000 33000 1 33000 3148346168385 3148346169905
430979977 40000 40000 33000 1 33000 3148446170793 3148446175353
1901788275 40000 40000 33000 1 33000 3148546165601 3148546168641
2575810474 40000 40000 33000 1 33000 3148646171049 3148646175609
2592996469 40000 40000 33000 1 33000 3148746173457 3148746179537
495396538 40000 40000 33000 1 33000 3148846166745 3148846169785
320815902 40000 40000 33000 1 33000 3148946164593 3148946167633
4272037261 40000 40000 33000 1 33000 3149046168521 3149046173081
2182816666 40000 40000 33000 1 33000 3149146170929 3149146175489
2513195255 40000 40000 33000 1 33000 3149246171817 3149246176377
2391666965 40000 40000 33000 1 33000 3149346163585 3149346166625
1006202316 40000 40000 33000 1 33000 3149446165993 3149446169033
3749969595 40000 40000 33000 1 33000 3149546174481 3149546179041
1243422944 40000 40000 33000 1 33000 3149646175369 3149646181449
470392760 40000 40000 33000 1 33000 3149746177777 3149746183857
422254343 40000 40000 33000 1 33000 3149846171065 3149846175625
3945473848 40000 40000 33000 1 33000 3149946168913 3149946171953
35061013 40000 40000 33000 1 33000 3150046166761 3150046169801
4092913767 40000 40000 33000 1 33000 3150146170689 3150146173729
1574207454 40000 40000 33000 1 33000 3150246167017 3150246170057
3715315313 40000 40000 33000 1 33000 3150346163345 3150346166385
2237090870 40000 40000 33000 1 33000 3150446171833 3150446176393
1320313986 40000 40000 33000 1 33000 3150546169681 3150546174241
3516075761 40000 40000 33000 1 33000 3150646172089 3150646178169
4005479878 40000 40000 33000 1 33000 3150746176017 3150746183617
2608559331 40000 40000 33000 1 33000 3150846169305 3150846173865
1688513897 40000 40000 33000 1 33000 3150946170193 3150946173233
1006906080 40000 40000 33000 1 33000 3151046165001 3151046168041
1466986135 40000 40000 33000 1 33000 3151146170449 3151146175009
203480508 40000 40000 33000 1 33000 3151246166777 3151246169817
1848532092 40000 40000 33000 1 33000 3151346164625 3151346167665
1690647115 40000 40000 33000 1 33000 3151446171593 3151446176153
1340787268 40000 40000 33000 1 33000 3151546163361 3151546166401
2665803105 40000 40000 33000 1 33000 3151646170329 3151646174889
2746354459 40000 40000 33000 1 33000 3151746171217 3151746175777
326345682 40000 40000 33000 1 33000 3151846170585 3151846175145
277901869 40000 40000 33000 1 33000 3151946171473 3151946176033
459606642 40000 40000 33000 1 33000 3152046166281 3152046169321
1032999590 40000 40000 33000 1 33000 3152146170209 3152146174769
262983189 40000 40000 33000 1 33000 3152246163497 3152246166537
3519283122 40000 40000 33000 1 33000 3152346164385 3152346167425
1228839823 40000 40000 33000 1 33000 3152446166793 3152446169833
1949420669 40000 40000 33000 1 33000 3152546163121 3152546166161
554573748 40000 40000 33000 1 33000 3152646171609 3152646176169
3420982323 40000 40000 33000 1 33000 3152746170977 3152746175537
4027516760 40000 40000 33000 1 33000 3152846177945 3152846185545
2146636288 40000 40000 33000 1 33000 3152946174273 3152946180353
255131471 40000 40000 33000 1 33000 3153046175161 3153046181241
928985360 40000 40000 33000 1 33000 3153146176049 3153146182129
3614684269 40000 40000 33000 1 33000 3153246173897 3153246179977
2570632335 40000 40000 33000 1 33000 3153346176305 3153346182385
2713637766 40000 40000 33000 1 33000 3153446172633 3153446177193
1284245417 40000 40000 33000 1 33000 3153546176561 3153546182641
3339323758 40000 40000 33000 1 33000 3153646175929 3153646182009
4167394698 40000 40000 33000 1 33000 3153746173777 3153746178337
2689139449 40000 40000 33000 1 33000 3153846170105 3153846174665
1137781086 40000 40000 33000 1 33000 3153946166433 3153946167953
2255449339 40000 40000 33000 1 33000 3154046168841 3154046173401
3587941969 40000 40000 33000 1 33000 3154146171249 3154146175809
3530617928 40000 40000 33000 1 33000 3154246164537 3154246167577
1435578255 40000 40000 33000 1 33000 3154346168465 3154346173025
3712042420 40000 40000 33000 1 33000 3154446169353 3154446173913
1778260036 40000 40000 33000 1 33000 3154546165681 3154546170241
4292087315 40000 40000 33000 1 33000 3154646171129 3154646177209
3123622812 40000 40000 33000 1 33000 3154746173537 3154746179617
2468149817 40000 40000 33000 1 33000 3154846171385 3154846174425
3979302083 40000 40000 33000 1 33000 3154946166193 3154946169233
4027561722 40000 40000 33000 1 33000 3155046168601 3155046171641
2852933349 40000 40000 33000 1 33000 3155146171009 3155146174049
1872752938 40000 40000 33000 1 33000 3155246167337 3155246170377
2547119406 40000 40000 33000 1 33000 3155346165185 3155346168225
1791055261 40000 40000 33000 1 33000 3155446173673 3155446179753
1569495754 40000 40000 33000 1 33000 3155546173041 3155546179121
979865895 40000 40000 33000 1 33000 3155646173929 3155646180009
2722665189 40000 40000 33000 1 33000 3155746173297 3155746179377
931549340 40000 40000 33000 1 33000 3155846169625 3155846174185
219295915 40000 40000 33000 1 33000 3155946172033 3155946175073
3138470096 40000 40000 33000 1 33000 3156046166841 3156046171401
1156958024 40000 40000 33000 1 33000 3156146172289 3156146176849
503058071 40000 40000 33000 1 33000 3156246167097 3156246170137
4043287016 40000 40000 33000 1 33000 3156346172545 3156346177105
3107612357 40000 40000 33000 1 33000 3156446171913 3156446176473
3090951095 40000 40000 33000 1 33000 3156546171281 3156546175841
3854562862 40000 40000 33000 1 33000 3156646170649 3156646175209
1102553057 40000 40000 33000 1 33000 3156746171537 3156746176097
4236274086 40000 40000 33000 1 33000 3156846172425 3156846176985
880695698 40000 40000 33000 1 33000 3156946167233 3156946170273
1450143233 40000 40000 33000 1 33000 3157046166601 3157046169641
933014518 40000 40000 33000 1 33000 3157146172049 3157146175089
1283502099 40000 40000 33000 1 33000 3157246163817 3157246166857
4062112313 40000 40000 33000 1 33000 3157346170785 3157346175345
933747888 40000 40000 33000 1 33000 3157446170153 3157446174713
185689991 40000 40000 33000 1 33000 3157546166481 3157546169521
1893245100 40000 40000 33000 1 33000 3157646170409 3157646174969
696284940 40000 40000 33000 1 33000 3157746175857 3157746180417
1359390939 40000 40000 33000 1 33000 3157846172185 3157846176745
4101532660 40000 40000 33000 1 33000 3157946165473 3157946166993
824549905 40000 40000 33000 1 33000 3158046167881 3158046170921
319134059 40000 40000 33000 1 33000 3158146168769 3158146173329
1781086498 40000 40000 33000 1 33000 3158246163577 3158246166617
741626525 40000 40000 33000 1 33000 3158346169025 3158346172065
1426397922 40000 40000 33000 1 33000 3158446169913 3158446174473
3876645558 40000 40000 33000 1 33000 3158546172321 3158546175361
1252848677 40000 40000 33000 1 33000 3158646174729 3158646179289
3936859362 40000 40000 33000 1 33000 3158746177137 3158746184737
2752803263 40000 40000 33000 1 33000 3158846171945 3158846174985
3724870733 40000 40000 33000 1 33000 3158946163713 3158946166753
3123658884 40000 40000 33000 1 33000 3159046166121 3159046169161
1748315171 40000 40000 33000 1 33000 3159146167009 3159146170049
3857780040 40000 40000 33000 1 33000 3159246173977 3159246178537
809795472 40000 40000 33000 1 33000 3159346171825 3159346176385
2152563935 40000 40000 33000 1 33000 3159446172713 3159446177273
3711914432 40000 40000 33000 1 33000 3159546164481 3159546167521
3795342365 40000 40000 33000 1 33000 3159646168409 3159646172969
372372959 40000 40000 33000 1 33000 3159746172337 3159746175377
1688545238 40000 40000 33000 1 33000 3159846167145 3159846171705
2183708441 40000 40000 33000 1 33000 3159946166513 3159946169553
1619504350 40000 40000 33000 1 33000 3160046165881 3160046168921
3358589082 40000 40000 33000 1 33000 3160146168289 3160146171329
785616905 40000 40000 33000 1 33000 3160246164617 3160246167657
2404650382 40000 40000 33000 1 33000 3160346170065 3160346174625
679247403 40000 40000 33000 1 33000 3160446170953 3160446175513
2124495137 40000 40000 33000 1 33000 3160546170321 3160546173361
2792760344 40000 40000 33000 1 33000 3160646172729 3160646177289
1025758847 40000 40000 33000 1 33000 3160746179697 3160746185777
28585636 40000 40000 33000 1 33000 3160846165385 3160846168425
1911044308 40000 40000 33000 1 33000 3160946166273 3160946170833
2469022371 40000 40000 33000 1 33000 3161046167161 3161046171721
3287987020 40000 40000 33000 1 33000 3161146172609 3161146175649
3016500457 40000 40000 33000 1 33000 3161246164377 3161246167417
3664222483 40000 40000 33000 1 33000 3161346171345 3161346175905
3163384394 40000 40000 33000 1 33000 3161446170713 3161446175273
1547386197 40000 40000 33000 1 33000 3161546164001 3161546167041
107071386 40000 40000 33000 1 33000 3161646172489 3161646177049
4035048254 40000 40000 33000 1 33000 3161746173377 3161746179457
3929860525 40000 40000 33000 1 33000 3161846165145 3161846169705
1044909562 40000 40000 33000 1 33000 3161946166033 3161946169073
3239214423 40000 40000 33000 1 33000 3162046166921 3162046169961
3969507509 40000 40000 33000 1 33000 3162146167809 3162146170849
3822464876 40000 40000 33000 1 33000 3162246164137 3162246167177
2726543003 40000 40000 33000 1 33000 3162346166545 3162346169585
2877009088 40000 40000 33000 1 33000 3162446165913 3162446168953
118618840 40000 40000 33000 1 33000 3162546165281 3162546168321
1895211559 40000 40000 33000 1 33000 3162646170729 3162646175289
3243305112 40000 40000 33000 1 33000 3162746170097 3162746174657
2369436789 40000 40000 33000 1 33000 3162846164905 3162846167945
2018302727 40000 40000 33000 1 33000 3162946164273 3162946167313
1497081982 40000 40000 33000 1 33000 3163046168201 3163046169721
3541181777 40000 40000 33000 1 33000 3163146167569 3163146169089
770511638 40000 40000 33000 1 33000 3163246165417 3163246168457
2024610466 40000 40000 33000 1 33000 3163346169345 3163346172385
1682090257 40000 40000 33000 1 33000 3163446170233 3163446174793
271191590 40000 40000 33000 1 33000 3163546165041 3163546168081
1429215043 40000 40000 33000 1 33000 3163646170489 3163646175049
1083527945 40000 40000 33000 1 33000 3163746183537 3163746192657
1504250496 40000 40000 33000 1 33000 3163846170745 3163846175305
2969255031 40000 40000 33000 1 33000 3163946164033 3163946167073
3399561116 40000 40000 33000 1 33000 3164046166441 3164046169481
141041052 40000 40000 33000 1 33000 3164146170369 3164146173409
17576811 40000 40000 33000 1 33000 3164246165177 3164246168217
3991423396 40000 40000 33000 1 33000 3164346175185 3164346179745
1440596673 40000 40000 33000 1 33000 3164446171513 3164446176073
143135675 40000 40000 33000 1 33000 3164546164801 3164546167841
571050610 40000 40000 33000 1 33000 3164646170249 3164646174809
4283682573 40000 40000 33000 1 33000 3164746181777 3164746190897
3196270418 40000 40000 33000 1 33000 3164846170505 3164846175065
2035797702 40000 40000 33000 1 33000 3164946165313 3164946168353
2218686005 40000 40000 33000 1 33000 3165046166201 3165046169241
497051154 40000 40000 33000 1 33000 3165146168609 3165146171649
3425629167 40000 40000 33000 1 33000 3165246164937 3165246167977
2470045725 40000 40000 33000 1 33000 3165346174945 3165346179505
4014497108 40000 40000 33000 1 33000 3165446172793 3165446177353
2167449619 40000 40000 33000 1 33000 3165546164561 3165546167601
1182687032 40000 40000 33000 1 33000 3165646171529 3165646176089
2391865632 40000 40000 33000 1 33000 3165746172417 3165746178497
717530735 40000 40000 33000 1 33000 3165846171785 3165846176345
1650929264 40000 40000 33000 1 33000 3165946165073 3165946168113
4111392717 40000 40000 33000 1 33000 3166046167481 3166046170521
2747243311 40000 40000 33000 1 33000 3166146169889 3166146172929
4266702886 40000 40000 33000 1 33000 3166246164697 3166246167737
4188443273 40000 40000 33000 1 33000 3166346174705 3166346179265
2675825742 40000 40000 33000 1 33000 3166446171033 3166446175593
187197354 40000 40000 33000 1 33000 3166546164321 3166546167361
831125785 40000 40000 33000 1 33000 3166646169769 3166646172809
2136042942 40000 40000 33000 1 33000 3166746172177 3166746175217
224967515 40000 40000 33000 1 33000 3166846165465 3166846168505
4247648241 40000 40000 33000 1 33000 3166946164833 3166946167873
2349715432 40000 40000 33000 1 33000 3167046167241 3167046170281
734681455 40000 40000 33000 1 33000 3167146168129 3167146171169
107799444 40000 40000 33000 1 33000 3167246164457 3167246167497
2989679972 40000 40000 33000 1 33000 3167346171425 3167346175985
3581518643 40000 40000 33000 1 33000 3167446172313 3167446175353
930344700 40000 40000 33000 1 33000 3167546165601 3167546168641
1378335641 40000 40000 33000 1 33000 3167646171049 3167646174089
1654245731 40000 40000 33000 1 33000 3167746179537 3167746187137
3580549530 40000 40000 33000 1 33000 3167846171305 3167846175865
3669018565 40000 40000 33000 1 33000 3167946164593 3167946167633
3090590218 40000 40000 33000 1 33000 3168046167001 3168046170041
1187331406 40000 40000 33000 1 33000 3168146169409 3168146173969
1400822205 40000 40000 33000 1 33000 3168246165737 3168246168777
1306754346 40000 40000 33000 1 33000 3168346172705 3168346177265
3609991 40000 40000 33000 1 33000 3168446172073 3168446175113
2534922885 40000 40000 33000 1 33000 3168546165361 3168546168401
391318076 40000 40000 33000 1 33000 3168646172329 3168646175369
3379472523 40000 40000 33000 1 33000 3168746173217 3168746179297
4056310960 40000 40000 33000 1 33000 3168846171065 3168846175625
2348038760 40000 40000 33000 1 33000 3168946165873 3168946168913
3901018551 40000 40000 33000 1 33000 3169046166761 3169046169801
2243224392 40000 40000 33000 1 33000 3169146167649 3169146170689
1417805349 40000 40000 33000 1 33000 3169246165497 3169246168537
1572664919 40000 40000 33000 1 33000 3169346170945 3169346175505
2394003150 40000 40000 33000 1 33000 3169446171833 3169446176393
3138963137 40000 40000 33000 1 33000 3169546165121 3169546168161
4027009158 40000 40000 33000 1 33000 3169646170569 3169646175129
1154787250 40000 40000 33000 1 33000 3169746172977 3169746176017
3514220577 40000 40000 33000 1 33000 3169846175385 3169846181465
2717707350 40000 40000 33000 1 33000 3169946179313 3169946183873
2348001907 40000 40000 33000 1 33000 3170046171081 3170046175641
2040391641 40000 40000 33000 1 33000 3170146181089 3170146187169
2020717648 40000 40000 33000 1 33000 3170246172857 3170246175897
1925442919 40000 40000 33000 1 33000 3170346170705 3170346176785
4024732300 40000 40000 33000 1 33000 3170446168553 3170446170073
880496684 40000 40000 33000 1 33000 3170546174001 3170546180081
1262475771 40000 40000 33000 1 33000 3170646174889 3170646179449
1708155732 40000 40000 33000 1 33000 3170746174257 3170746178817
3816247153 40000 40000 33000 1 33000 3170846176665 3170846185785
2916055563 40000 40000 33000 1 33000 3170946172993 3170946177553
293509058 40000 40000 33000 1 33000 3171046166281 3171046169321
3011831677 40000 40000 33000 1 33000 3171146174769 3171146179329
776560578 40000 40000 33000 1 33000 3171246172617 3171246177177
503119574 40000 40000 33000 1 33000 3171346171985 3171346176545
2462798917 40000 40000 33000 1 33000 3171446180473 3171446188073
2487489346 40000 40000 33000 1 33000 3171546173761 3171546178321
2549621279 40000 40000 33000 1 33000 3171646173129 3171646176169
3177609197 40000 40000 33000 1 33000 3171746177057 3171746183137
2529392164 40000 40000 33000 1 33000 3171846171865 3171846176425
1081114627 40000 40000 33000 1 33000 3171946175793 3171946181873
3894476072 40000 40000 33000 1 33000 3172046172121 3172046178201
3295575728 40000 40000 33000 1 33000 3172146171489 3172146176049
3842270207 40000 40000 33000 1 33000 3172246173897 3172246176937
4033660704 40000 40000 33000 1 33000 3172346174785 3172346179345
3865139069 40000 40000 33000 1 33000 3172446171113 3172446174153
1803005055 40000 40000 33000 1 33000 3172546172001 3172546176561
1160479862 40000 40000 33000 1 33000 3172646172889 3172646177449
3701178873 40000 40000 33000 1 33000 3172746178337 3172746184417
1515624382 40000 40000 33000 1 33000 3172846171625 3172846176185
3940850362 40000 40000 33000 1 33000 3172946178593 3172946184673
2127969833 40000 40000 33000 1 33000 3173046171881 3173046176441
1029655022 40000 40000 33000 1 33000 3173146177329 3173146183409
194913419 40000 40000 33000 1 33000 3173246179737 3173246185817
2065162945 40000 40000 33000 1 33000 3173346173025 3173346177585
1503786936 40000 40000 33000 1 33000 3173446172393 3173446175433
1260042335 40000 40000 33000 1 33000 3173546174801 3173546179361
3251987588 40000 40000 33000 1 33000 3173646174169 3173646178729
1416895988 40000 40000 33000 1 33000 3173746173537 3173746178097
2636912579 40000 40000 33000 1 33000 3173846171385 3173846175945
1043359404 40000 40000 33000 1 33000 3173946178353 3173946182913
1150926409 40000 40000 33000 1 33000 3174046173161 3174046176201
2942035379 40000 40000 33000 1 33000 3174146175569 3174146180129
286393578 40000 40000 33000 1 33000 3174246179497 3174246185577
1325592117 40000 40000 33000 1 33000 3174346174305 3174346180385
1535678586 40000 40000 33000 1 33000 3174446176713 3174446181273
3291599710 40000 40000 33000 1 33000 3174546166961 3174546170001
2096178637 40000 40000 33000 1 33000 3174646167849 3174646170889
3052726362 40000 40000 33000 1 33000 3174746173297 3174746177857
3460258231 40000 40000 33000 1 33000 3174846172665 3174846177225
3411574869 40000 40000 33000 1 33000 3174946173553 3174946178113
2825314572 40000 40000 33000 1 33000 3175046172921 3175046177481
2875780731 40000 40000 33000 1 33000 3175146173809 3175146178369
1683712160 40000 40000 33000 1 33000 3175246171657 3175246176217
4247946744 40000 40000 33000 1 33000 3175346171025 3175346175585
1527815495 40000 40000 33000 1 33000 3175446165833 3175446168873
1740741112 40000 40000 33000 1 33000 3175546169761 3175546174321
3849989077 40000 40000 33000 1 33000 3175646167609 3175646170649
2451733927 40000 40000 33000 1 33000 3175746180657 3175746188257
1552662814 40000 40000 33000 1 33000 3175846178505 3175846186105
593593393 40000 40000 33000 1 33000 3175946168753 3175946171793
423168502 40000 40000 33000 1 33000 3176046165081 3176046168121
3263889602 40000 40000 33000 1 33000 3176146172049 3176146176609
1953870641 40000 40000 33000 1 33000 3176246168377 3176246172937
380323462 40000 40000 33000 1 33000 3176346166225 3176346169265
3342166435 40000 40000 33000 1 33000 3176446177753 3176446185353
3335432361 40000 40000 33000 1 33000 3176546180161 3176546186241
1785453088 40000 40000 33000 1 33000 3176646174969 3176646179529
2046917207 40000 40000 33000 1 33000 3176746172817 3176746177377
3071062396 40000 40000 33000 1 33000 3176846175225 3176846179785
3612348092 40000 40000 33000 1 33000 3176946171553 3176946176113
101424267 40000 40000 33000 1 33000 3177046172441 3177046177001
2244393220 40000 40000 33000 1 33000 3177146171809 3177146176369
2958837793 40000 40000 33000 1 33000 3177246168137 3177246171177
745655387 40000 40000 33000 1 33000 3177346173585 3177346178145
250765586 40000 40000 33000 1 33000 3177446171433 3177446175993
1918737389 40000 40000 33000 1 33000 3177546173841 3177546176881
2059506738 40000 40000 33000 1 33000 3177646173209 3177646177769
4271274726 40000 40000 33000 1 33000 3177746174097 3177746178657
1287491157 40000 40000 33000 1 33000 3177846173465 3177846178025
2015935602 40000 40000 33000 1 33000 3177946166753 3177946169793
3722050639 40000 40000 33000 1 33000 3178046166121 3178046169161
2250290109 40000 40000 33000 1 33000 3178146174609 3178146179169
2265615092 40000 40000 33000 1 33000 3178246183097 3178246193737
3481973747 40000 40000 33000 1 33000 3178346173345 3178346177905
2705516312 40000 40000 33000 1 33000 3178446166633 3178446169673
4218622016 40000 40000 33000 1 33000 3178546167521 3178546170561
2239151503 40000 40000 33000 1 33000 3178646165369 3178646168409
2967870416 40000 40000 33000 1 33000 3178746173857 3178746178417
2358885165 40000 40000 33000 1 33000 3178846176265 3178846180825
2532321743 40000 40000 33000 1 33000 3178946172593 3178946177153
262114502 40000 40000 33000 1 33000 3179046171961 3179046175001
1419611497 40000 40000 33000 1 33000 3179146171329 3179146175889
1736171310 40000 40000 33000 1 33000 3179246172217 3179246175257
2432342474 40000 40000 33000 1 33000 3179346173105 3179346177665
3978452793 40000 40000 33000 1 33000 3179446181593 3179446189193
4078150174 40000 40000 33000 1 33000 3179546173361 3179546177921
4186356155 40000 40000 33000 1 33000 3179646180329 3179646186409
569702801 40000 40000 33000 1 33000 3179746175137 3179746179697
3852245896 40000 40000 33000 1 33000 3179846176025 3179846180585
3299537743 40000 40000 33000 1 33000 3179946175393 3179946181473
173519220 40000 40000 33000 1 33000 3180046174761 3180046182361
2185355908 40000 40000 33000 1 33000 3180146172609 3180146175649
3232475219 40000 40000 33000 1 33000 3180246171977 3180246176537
29760092 40000 40000 33000 1 33000 3180346174385 3180346178945
1636576505 40000 40000 33000 1 33000 3180446172233 3180446176793
3930320387 40000 40000 33000 1 33000 3180546170081 3180546174641
1173154874 40000 40000 33000 1 33000 3180646167929 3180646169449
3804737701 40000 40000 33000 1 33000 3180746173377 3180746177937
3334574826 40000 40000 33000 1 33000 3180846172745 3180846177305
2455614830 40000 40000 33000 1 33000 3180946172113 3180946176673
1023266269 40000 40000 33000 1 33000 3181046174521 3181046179081
2685554570 40000 40000 33000 1 33000 3181146183009 3181146187569
26560999 40000 40000 33000 1 33000 3181246179337 3181246185417
3002192421 40000 40000 33000 1 33000 3181346181745 3181346187825
1836823516 40000 40000 33000 1 33000 3181446182633 3181446191753
1913163883 40000 40000 33000 1 33000 3181546175921 3181546182001
3651451024 40000 40000 33000 1 33000 3181646173769 3181646176809
2221071752 40000 40000 33000 1 33000 3181746174657 3181746179217
2667840727 40000 40000 33000 1 33000 3181846172505 3181846177065
2433551528 40000 40000 33000 1 33000 3181946167313 3181946168833
378357125 40000 40000 33000 1 33000 3182046171241 3182046174281
1058238711 40000 40000 33000 1 33000 3182146169089 3182146173649
2570332014 40000 40000 33000 1 33000 3182246168457 3182246169977
897736097 40000 40000 33000 1 33000 3182346173905 3182346178465
2146195302 40000 40000 33000 1 33000 3182446165673 3182446168713
459679186 40000 40000 33000 1 33000 3182546166561 3182546169601
598311489 40000 40000 33000 1 33000 3182646165929 3182646168969
2546670774 40000 40000 33000 1 33000 3182746182017 3182746189617
3714012371 40000 40000 33000 1 33000 3182846173785 3182846178345
1371379065 40000 40000 33000 1 33000 3182946165553 3182946168593
100760560 40000 40000 33000 1 33000 3183046166441 3183046169481
